episode,timestep,episode_reward,episode_length
1034,468580,3074.1203,1000
1035,469080,1529.9600,517
1036,469330,2734.7932,1000
1037,469510,2042.8069,631
1038,469680,171.3313,60
1039,470420,687.6958,253
1040,471780,780.5241,227
1041,471780,2158.1119,741
1042,472960,2948.3928,1000
1043,473200,253.7506,1000
1044,474860,3058.7472,1000
1045,476310,-3679.2814,1000
1046,478580,-4615.3596,1000
1047,479330,3112.7443,1000
1048,479680,3082.7731,1000
1049,480200,2276.7155,700
1050,480420,3246.5853,1000
1051,481690,2757.6246,873
1052,481780,1053.8769,1000
1053,481780,3238.0119,1000
1054,484860,3003.7310,1000
1055,486310,-1.9485,1000
1056,486850,2138.2498,717
1057,487240,88.0707,39
1058,488580,2848.3380,1000
1059,488850,2114.5873,843
1060,489330,3035.6857,1000
1061,489980,448.9134,140
1062,490200,-3854.0663,1000
1063,491210,439.8472,123
1064,491690,-4621.8535,1000
1065,491780,3198.8325,1000
