episode,timestep,episode_reward,episode_length
566,63160,23.1824,101
567,63170,-13.7421,126
568,63190,68.8608,59
569,63210,-40.6955,12
570,63350,-57.1244,73
571,63390,5.7186,18
572,63450,22.9983,29
573,63450,-18.3381,10
574,63470,-10.7635,53
575,63490,25.2344,30
576,63540,16.9729,37
577,63550,-1.1336,16
578,63690,20.3876,20
579,63700,3.2626,15
580,63710,-23.1316,26
581,63750,-10.7303,21
582,63820,15.7205,13
583,63890,38.0165,19
584,63900,79.7042,43
585,64060,37.2511,24
586,64060,27.5735,16
587,64200,34.8489,49
588,64370,39.4899,92
589,64390,74.8110,33
590,64450,-73.4216,70
591,64540,30.9964,17
592,64640,-7.5722,10
593,64670,45.0650,61
594,64720,-4347.9399,1000
595,64770,-9.9508,32
596,64780,17.0494,14
597,64800,63.9883,91
598,65210,-19.7167,41
599,65360,39.1381,69
600,65590,-1.8966,38
601,65590,-4223.9596,1000
602,65630,-20.7161,86
603,65660,-62.7102,88
604,65690,-39.6510,97
605,65750,17.7610,16
606,65780,7.7641,12
607,65870,4.8200,18
608,65910,3.7595,13
609,65940,-7.6289,19
610,66020,-41.4626,43
611,66160,23.0462,29
612,66170,45.7958,23
613,66290,-5.5054,12
614,66330,29.3796,17
615,66360,18.2358,73
616,66410,-48.3452,105
617,66520,13.5622,61
618,66590,21.9425,18
619,66650,24.3535,36
620,66780,14.0719,13
621,66830,44.3310,31
622,67070,-95.1340,105
623,67110,22.9471,33
624,67230,1.0907,40
625,67370,-99.6146,78
626,67390,-4.1785,16
627,67580,4.2123,47
628,67600,14.0841,21
629,67730,-5.2162,13
630,67880,-1584.8649,368
631,67970,11.0772,24
632,68100,17.1907,73
633,68170,14.3731,20
634,68280,-46.0327,70
635,68440,-47.7124,56
636,68730,1.4508,29
637,68800,-4135.8017,1000
638,68810,60.9789,64
639,68980,91.2170,88
640,69000,5.2329,19
641,69050,-6.0141,77
642,69060,-11.0330,33
643,69220,-17.0503,42
644,69290,21.9037,31
645,69370,4.4372,15
646,69680,26.3343,31
647,69710,-4.4588,42
648,69900,28.9617,22
649,70030,31.1353,32
650,70140,0.2353,11
651,70230,-4144.2813,1000
652,70240,-261.6072,118
653,70360,29.6180,13
654,70440,92.5957,139
655,70730,20.5112,29
656,70830,35.4763,93
657,70960,-58.1201,60
658,71090,10.7733,36
659,71090,21.7970,13
660,71430,79.0911,34
661,71510,54.4787,137
662,71700,37.0741,27
663,71880,35.4146,105
664,71970,-67.6830,88
665,72190,-57.3454,68
666,72350,8.0522,16
667,72640,126.3033,94
668,72660,33.2061,31
669,72660,58.5694,69
670,72680,-83.5170,80
671,72820,-33.0784,16
672,72950,82.9742,31
673,73540,-39.0970,59
674,74030,-74.7870,49
675,74270,1.7482,24
676,74340,-256.6669,168
677,74390,-4055.9026,1000
678,74840,22.8262,202
679,74940,-10.8378,60
680,74970,76.2851,58
681,75010,5.4595,17
682,75160,-8.5526,15
683,75630,1.2508,47
684,75980,34.0540,171
685,76000,-153.1298,103
686,76040,-29.9906,41
687,76310,-5.4730,31
688,76330,-4671.1463,1000
689,76360,-4408.6311,1000
690,76930,48.1005,57
691,77070,-3880.3433,1000
692,77090,-42.1121,76
693,77260,25.5309,33
694,77340,3.8653,130
695,77630,-48.8609,29
696,77760,34.7424,145
697,77770,-71.1820,70
698,77780,-21.1096,15
699,77870,4.1078,10
700,77960,-21.7020,70
701,77960,-12.7860,18
702,78100,9.5676,34
703,78200,-34.3694,24
704,78220,21.8249,35
705,78340,-44.8675,38
706,78820,16.1684,72
707,79000,-4375.2413,1000
708,79070,33.4892,25
709,79430,12.7812,109
710,79510,-3.6878,51
711,79820,93.9014,160
712,80010,19.1418,58
713,80020,14.0128,20
714,80210,63.5293,70
715,80240,-4459.9762,1000
716,80420,-17.9858,41
717,80500,-45.3696,48
718,80710,2.6500,47
719,80780,-43.5490,57
720,80830,62.0765,176
721,80930,17.6193,22
722,80980,1.4891,15
723,81060,8.2299,28
724,81100,-38.2284,68
725,81310,53.2877,81
726,81360,-25.2712,38
727,81480,51.8072,38
728,81580,-48.0885,52
729,81580,43.0334,65
730,81710,42.3695,23
731,81830,-48.6271,47
732,81940,75.9081,36
733,82160,33.0492,58
734,82220,-48.8064,51
735,82360,-13.3411,14
736,82430,17.6527,60
737,82500,52.2829,119
738,82500,-21.2618,56
739,82550,-9.4556,12
740,82680,-4223.8811,1000
741,82830,-0.2232,67
742,82880,-51.6429,38
743,82890,7.2519,34
744,82930,39.4697,25
745,82970,13.1957,61
746,82980,13.8751,15
747,83040,22.4595,11
748,83120,18.6007,24
749,83160,16.8094,66
750,83340,-68.0987,45
751,83410,20.8346,43
752,83430,8.2053,39
753,83560,51.5217,59
754,83630,5.7102,29
755,83650,38.6840,24
756,83890,-1.8726,24
757,84030,27.3945,60
758,84050,-21.8292,49
759,84060,16.0874,94
760,84190,16.9253,13
761,84190,-61.3289,103
762,84360,48.0485,47
763,84490,14.6198,13
764,84690,65.3752,66
765,84740,-55.5251,111
766,84820,-26.6058,63
767,84880,48.6502,19
768,84940,-4279.8058,1000
769,85110,-18.8339,37
770,85150,0.2976,33
771,85190,65.7141,70
772,85360,45.1558,42
773,85500,-54.2494,31
774,85580,-15.8650,22
775,85780,29.0821,28
776,85830,141.5975,95
777,85910,33.7339,76
778,85980,-4387.1038,1000
779,86060,35.6641,48
780,86300,-6.6553,47
781,86300,26.3879,24
782,86430,-39.8804,65
783,86590,-98.4001,68
784,86600,22.6275,62
785,86710,2.3460,12
786,86740,-5.2259,44
787,86880,-1.5625,14
788,86950,-0.3262,52
789,87090,-4430.9361,1000
790,87150,-51.8724,27
791,87210,4.7022,26
792,87230,124.0944,93
793,87250,-35.1345,54
794,87420,90.5744,82
795,87490,19.4959,28
796,87560,105.5453,31
797,87580,-0.5051,16
798,87660,32.2919,57
799,87740,55.4155,59
800,87860,-28.0878,20
801,88020,94.5751,79
802,88100,23.0703,36
803,88160,4.5354,58
804,88170,7.0945,15
805,88200,-4727.6794,1000
806,88300,0.3319,13
807,88310,-43.4145,21
808,88350,-48.0758,86
809,88380,-44.7801,22
810,88550,27.7952,25
811,88580,20.2579,102
812,88720,42.4347,52
813,88740,27.7945,88
814,88910,57.3384,60
815,88910,39.0195,33
816,88930,13.7529,38
817,89020,12.3081,30
