episode,timestep,episode_reward,episode_length
965,95360,109.3807,74
966,95370,28.4016,113
967,95400,50.9249,41
968,95460,5.4647,40
969,95470,-4056.5414,1000
970,95480,-2.3865,11
971,95510,14.4924,11
972,95620,1.2297,26
973,95630,-24.0869,32
974,95720,32.2276,24
975,95730,-2.2349,11
976,95910,80.8113,98
977,96020,8.5408,56
978,96260,-12.6635,53
979,96320,-30.9400,60
980,96480,53.5935,57
981,96510,2.0720,19
982,96550,80.4426,29
983,96580,90.0994,111
984,96600,-143.4189,109
985,96770,-45.2435,29
986,96910,15.6964,33
987,96990,-1.5100,44
988,97060,163.7181,104
989,97480,115.2379,57
990,97530,45.7032,76
991,97630,15.7470,15
992,97670,-4.2049,14
993,97680,70.9264,108
994,97790,-9.4774,73
995,97870,1.1939,20
996,97880,47.7511,89
997,98070,11.9352,28
998,98090,10.6421,21
999,98240,39.9122,17
1000,98370,-1.6444,13
1001,98550,-0.5795,92
1002,98670,62.5329,80
1003,98720,-1.7310,104
1004,98730,7.9441,18
1005,98800,8.4513,13
1006,98850,-4717.1986,1000
1007,99150,-22.5372,43
1008,99500,-16.8008,65
1009,99640,2.8062,127
1010,99890,-14.5497,25
1011,99910,-72.2455,41
1012,100040,126.1206,89
1013,100140,14.0331,23
1014,100340,12.1424,20
1015,100380,-4.6639,34
1016,100630,66.8527,183
1017,100630,45.5262,29
1018,101020,18.4873,39
1019,101130,20.9575,11
1020,101150,53.3397,126
1021,101210,-71.8512,83
1022,101210,-3.3756,8
1023,101750,-14.6539,60
1024,101920,22.9354,17
1025,102140,-4.6372,22
1026,102440,33.9936,30
1027,102450,-5.1883,124
1028,102930,84.5492,49
1029,103100,12.6022,65
1030,103260,-4146.7733,1000
1031,103570,56.9378,47
1032,104470,-79.5425,90
1033,104530,-4647.8254,1000
1034,105630,-4712.2913,1000
1035,105720,-9.0912,9
1036,105860,-3.3805,139
1037,106000,31.1651,14
1038,106060,65.3584,34
1039,106230,-3.4631,23
1040,106510,-4487.3256,1000
1041,106600,33.6278,37
1042,106790,9.2984,19
1043,106810,37.3707,75
1044,106900,-16.6347,11
1045,107400,-5.8617,59
1046,107710,65.6612,120
1047,108040,16.8434,33
1048,108090,-4408.8101,1000
1049,108120,-13.0928,8
1050,108350,-6.6404,23
1051,108460,-8.6260,106
1052,108510,25.3924,16
1053,108680,13.0428,17
1054,108730,-4170.7082,1000
1055,108910,-7.4444,82
1056,109060,-5.8139,60
1057,109090,-20.0427,36
1058,109260,17.6865,20
1059,109320,32.8783,41
1060,109460,9.0741,14
1061,109460,49.3011,37
1062,109660,26.2984,20
1063,109700,40.2902,44
1064,109840,44.0167,38
1065,109850,-5.3019,19
1066,109870,2.4892,17
1067,109970,-7.0092,10
1068,110090,33.6134,25
1069,110220,-30.3694,37
1070,110300,47.6941,33
1071,110370,5.4829,15
1072,110440,-5.3342,14
1073,110520,21.8239,15
1074,110630,-4638.9540,1000
1075,110890,17.5573,45
1076,110980,66.8980,46
1077,110990,41.0726,36
1078,111130,-5.8355,24
1079,111210,-4671.6152,1000
1080,111360,51.8163,37
1081,111510,-1.9266,30
1082,111580,143.6813,149
1083,111710,34.8273,20
1084,111790,19.7506,66
1085,111930,21.9387,14
1086,112200,-20.5634,49
1087,112200,-26.7193,122
1088,112250,-22.6081,67
1089,112320,-12.0673,12
1090,112500,-27.8303,114
1091,112580,8.2293,26
1092,112580,81.1820,38
1093,112810,-9.3524,88
1094,112830,70.6668,58
1095,112920,7.1399,34
1096,112920,11.1604,34
1097,112930,-4106.8111,1000
1098,112990,17.7639,18
1099,113030,27.4115,10
1100,113040,3.0639,12
1101,113180,17.6269,26
1102,113260,-67.3354,76
